charId,等级,力量,敏捷,智识,意志,生命值,攻击力,法术等级系数,普通攻击范围,精英化等级
chr_0013_aglina,1,9.07216494845361,9.38144329896907,16.1030927835052,20.4123711340206,500,30,1,10,0
chr_0013_aglina,2,9.97938144329898,10.319587628866,17.3509783294761,22.1127708815485,556,33,1.00510204081633,10,0
chr_0013_aglina,3,10.8865979381443,11.2577319587629,18.5988638754471,23.8131706290764,612,37,1.01020408163265,10,0
chr_0013_aglina,4,11.7938144329897,12.1958762886598,19.8467494214181,25.5135703766043,668,40,1.01530612244898,10,0
chr_0013_aglina,5,12.7010309278351,13.1340206185567,21.094634967389,27.2139701241321,724,43,1.02040816326531,10,0
chr_0013_aglina,6,13.6082474226804,14.0721649484536,22.34252051336,28.91436987166,781,47,1.02551020408163,10,0
chr_0013_aglina,7,14.5154639175258,15.0103092783505,23.590406059331,30.6147696191879,837,50,1.03061224489796,10,0
chr_0013_aglina,8,15.4226804123711,15.9484536082474,24.8382916053019,32.3151693667158,893,54,1.03571428571429,10,0
chr_0013_aglina,9,16.3298969072165,16.8865979381443,26.0861771512729,34.0155691142436,949,57,1.04081632653061,10,0
chr_0013_aglina,10,17.2371134020619,17.8247422680412,27.3340626972439,35.7159688617715,1005,60,1.04591836734694,10,0
chr_0013_aglina,11,18.1443298969072,18.7628865979382,28.5819482432148,37.4163686092994,1061,64,1.05102040816327,10,0
chr_0013_aglina,12,19.0515463917526,19.7010309278351,29.8298337891858,39.1167683568273,1117,67,1.05612244897959,10,0
chr_0013_aglina,13,19.9587628865979,20.639175257732,31.0777193351568,40.8171681043552,1173,70,1.06122448979592,10,0
chr_0013_aglina,14,20.8659793814433,21.5773195876289,32.3256048811277,42.517567851883,1230,74,1.06632653061225,10,0
chr_0013_aglina,15,21.7731958762887,22.5154639175258,33.5734904270987,44.2179675994109,1286,77,1.07142857142857,10,0
chr_0013_aglina,16,22.680412371134,23.4536082474227,34.8213759730697,45.9183673469388,1342,80,1.0765306122449,10,0
chr_0013_aglina,17,23.5876288659794,24.3917525773196,36.0692615190406,47.6187670944667,1398,84,1.08163265306123,10,0
chr_0013_aglina,18,24.4948453608248,25.3298969072165,37.3171470650116,49.3191668419945,1454,87,1.08673469387755,10,0
chr_0013_aglina,19,25.4020618556701,26.2680412371134,38.5650326109826,51.0195665895224,1510,91,1.09183673469388,10,0
chr_0013_aglina,20,26.3092783505155,27.2061855670103,39.8129181569535,52.7199663370503,1566,94,1.0969387755102,10,0
chr_0013_aglina,20,26.3092783505155,27.2061855670103,39.8129181569535,52.7199663370503,1566,94,1.0969387755102,10,1
chr_0013_aglina,21,27.2164948453608,28.1443298969072,41.0608037029245,54.4203660845782,1622,97,1.10204081632653,10,1
chr_0013_aglina,22,28.1237113402062,29.0824742268041,42.3086892488954,56.120765832106,1679,101,1.10714285714286,10,1
chr_0013_aglina,23,29.0309278350516,30.020618556701,43.5565747948664,57.8211655796339,1735,104,1.11224489795918,10,1
chr_0013_aglina,24,29.9381443298969,30.9587628865979,44.8044603408374,59.5215653271618,1791,107,1.11734693877551,10,1
chr_0013_aglina,25,30.8453608247423,31.8969072164949,46.0523458868083,61.2219650746897,1847,111,1.12244897959184,10,1
chr_0013_aglina,26,31.7525773195876,32.8350515463918,47.3002314327793,62.9223648222176,1903,114,1.12755102040816,10,1
chr_0013_aglina,27,32.659793814433,33.7731958762887,48.5481169787503,64.6227645697454,1959,117,1.13265306122449,10,1
chr_0013_aglina,28,33.5670103092784,34.7113402061856,49.7960025247212,66.3231643172733,2015,121,1.13775510204082,10,1
chr_0013_aglina,29,34.4742268041237,35.6494845360825,51.0438880706922,68.0235640648012,2071,124,1.14285714285714,10,1
chr_0013_aglina,30,35.3814432989691,36.5876288659794,52.2917736166632,69.7239638123291,2128,128,1.14795918367347,10,1
chr_0013_aglina,31,36.2886597938144,37.5257731958763,53.5396591626341,71.424363559857,2184,131,1.1530612244898,10,1
chr_0013_aglina,32,37.1958762886598,38.4639175257732,54.7875447086051,73.1247633073848,2240,134,1.15816326530612,10,1
chr_0013_aglina,33,38.1030927835052,39.4020618556701,56.0354302545761,74.8251630549127,2296,138,1.16326530612245,10,1
chr_0013_aglina,34,39.0103092783505,40.340206185567,57.283315800547,76.5255628024406,2352,141,1.16836734693878,10,1
chr_0013_aglina,35,39.9175257731959,41.2783505154639,58.531201346518,78.2259625499685,2408,144,1.1734693877551,10,1
chr_0013_aglina,36,40.8247422680413,42.2164948453608,59.779086892489,79.9263622974963,2464,148,1.17857142857143,10,1
chr_0013_aglina,37,41.7319587628866,43.1546391752577,61.0269724384599,81.6267620450242,2520,151,1.18367346938776,10,1
chr_0013_aglina,38,42.639175257732,44.0927835051547,62.2748579844309,83.3271617925521,2577,154,1.18877551020408,10,1
chr_0013_aglina,39,43.5463917525773,45.0309278350516,63.5227435304019,85.02756154008,2633,158,1.19387755102041,10,1
chr_0013_aglina,40,44.4536082474227,45.9690721649485,64.7706290763728,86.7279612876079,2689,161,1.19897959183674,10,1
chr_0013_aglina,40,44.4536082474227,45.9690721649485,64.7706290763728,86.7279612876079,2689,161,1.19897959183674,10,2
chr_0013_aglina,41,45.3608247422681,46.9072164948454,66.0185146223438,88.4283610351357,2745,165,1.20408163265306,10,2
chr_0013_aglina,42,46.2680412371134,47.8453608247423,67.2664001683148,90.1287607826636,2801,168,1.20918367346939,10,2
chr_0013_aglina,43,47.1752577319588,48.7835051546392,68.5142857142857,91.8291605301915,2857,171,1.21428571428571,10,2
chr_0013_aglina,44,48.0824742268041,49.7216494845361,69.7621712602567,93.5295602777194,2913,175,1.21938775510204,10,2
chr_0013_aglina,45,48.9896907216495,50.659793814433,71.0100568062277,95.2299600252472,2969,178,1.22448979591837,10,2
chr_0013_aglina,46,49.8969072164949,51.5979381443299,72.2579423521986,96.9303597727751,3026,181,1.22959183673469,10,2
chr_0013_aglina,47,50.8041237113402,52.5360824742268,73.5058278981696,98.630759520303,3082,185,1.23469387755102,10,2
chr_0013_aglina,48,51.7113402061856,53.4742268041237,74.7537134441406,100.331159267831,3138,188,1.23979591836735,10,2
chr_0013_aglina,49,52.6185567010309,54.4123711340206,76.0015989901115,102.031559015359,3194,191,1.24489795918367,10,2
chr_0013_aglina,50,53.5257731958763,55.3505154639175,77.2494845360825,103.731958762887,3250,195,1.25,10,2
chr_0013_aglina,51,54.4329896907217,56.2886597938144,78.4973700820535,105.432358510415,3306,198,1.25510204081633,10,2
chr_0013_aglina,52,55.340206185567,57.2268041237114,79.7452556280244,107.132758257942,3362,202,1.26020408163265,10,2
chr_0013_aglina,53,56.2474226804124,58.1649484536083,80.9931411739954,108.83315800547,3418,205,1.26530612244898,10,2
chr_0013_aglina,54,57.1546391752578,59.1030927835052,82.2410267199664,110.533557752998,3474,208,1.27040816326531,10,2
chr_0013_aglina,55,58.0618556701031,60.0412371134021,83.4889122659373,112.233957500526,3531,212,1.27551020408163,10,2
chr_0013_aglina,56,58.9690721649485,60.979381443299,84.7367978119083,113.934357248054,3587,215,1.28061224489796,10,2
chr_0013_aglina,57,59.8762886597938,61.9175257731959,85.9846833578793,115.634756995582,3643,218,1.28571428571429,10,2
chr_0013_aglina,58,60.7835051546392,62.8556701030928,87.2325689038502,117.33515674311,3699,222,1.29081632653061,10,2
chr_0013_aglina,59,61.6907216494846,63.7938144329897,88.4804544498212,119.035556490638,3755,225,1.29591836734694,10,2
chr_0013_aglina,60,62.5979381443299,64.7319587628866,89.7283399957922,120.735956238165,3811,228,1.30102040816327,10,2
chr_0013_aglina,60,62.5979381443299,64.7319587628866,89.7283399957922,120.735956238165,3811,228,1.30102040816327,10,3
chr_0013_aglina,61,63.5051546391753,65.6701030927835,90.9762255417631,122.436355985693,3867,232,1.30612244897959,10,3
chr_0013_aglina,62,64.4123711340207,66.6082474226804,92.2241110877341,124.136755733221,3923,235,1.31122448979592,10,3
