charId,等级,力量,敏捷,智识,意志,生命值,攻击力,法术等级系数,普通攻击范围,精英化等级
chr_0003_endminf,1,14.7422680412371,14.2268041237113,9.79381443298969,10.8247422680412,500,30,1,3,0
chr_0003_endminf,2,15.9665474437198,15.6494845360825,10.7731958762887,11.9072164948454,556,33,1.00510204081633,3,0
chr_0003_endminf,3,17.1908268462024,17.0721649484536,11.7525773195876,12.9896907216495,612,36,1.01020408163265,3,0
chr_0003_endminf,4,18.415106248685,18.4948453608248,12.7319587628866,14.0721649484536,668,40,1.01530612244898,3,0
chr_0003_endminf,5,19.6393856511677,19.9175257731959,13.7113402061856,15.1546391752577,724,43,1.02040816326531,3,0
chr_0003_endminf,6,20.8636650536503,21.340206185567,14.6907216494845,16.2371134020619,781,46,1.02551020408163,3,0
chr_0003_endminf,7,22.087944456133,22.7628865979382,15.6701030927835,17.319587628866,837,49,1.03061224489796,3,0
chr_0003_endminf,8,23.3122238586156,24.1855670103093,16.6494845360825,18.4020618556701,893,53,1.03571428571429,3,0
chr_0003_endminf,9,24.5365032610983,25.6082474226804,17.6288659793814,19.4845360824742,949,56,1.04081632653061,3,0
chr_0003_endminf,10,25.7607826635809,27.0309278350516,18.6082474226804,20.5670103092784,1005,59,1.04591836734694,3,0
chr_0003_endminf,11,26.9850620660635,28.4536082474227,19.5876288659794,21.6494845360825,1061,62,1.05102040816327,3,0
chr_0003_endminf,12,28.2093414685462,29.8762886597938,20.5670103092784,22.7319587628866,1117,66,1.05612244897959,3,0
chr_0003_endminf,13,29.4336208710288,31.298969072165,21.5463917525773,23.8144329896907,1173,69,1.06122448979592,3,0
chr_0003_endminf,14,30.6579002735115,32.7216494845361,22.5257731958763,24.8969072164949,1230,72,1.06632653061225,3,0
chr_0003_endminf,15,31.8821796759941,34.1443298969072,23.5051546391753,25.979381443299,1286,75,1.07142857142857,3,0
chr_0003_endminf,16,33.1064590784768,35.5670103092784,24.4845360824742,27.0618556701031,1342,79,1.0765306122449,3,0
chr_0003_endminf,17,34.3307384809594,36.9896907216495,25.4639175257732,28.1443298969072,1398,82,1.08163265306123,3,0
chr_0003_endminf,18,35.5550178834421,38.4123711340206,26.4432989690722,29.2268041237113,1454,85,1.08673469387755,3,0
chr_0003_endminf,19,36.7792972859247,39.8350515463918,27.4226804123711,30.3092783505155,1510,88,1.09183673469388,3,0
chr_0003_endminf,20,38.0035766884073,41.2577319587629,28.4020618556701,31.3917525773196,1566,92,1.0969387755102,3,0
chr_0003_endminf,20,38.0035766884073,41.2577319587629,28.4020618556701,31.3917525773196,1566,92,1.0969387755102,3,1
chr_0003_endminf,21,39.22785609089,42.680412371134,29.3814432989691,32.4742268041237,1622,95,1.10204081632653,3,1
chr_0003_endminf,22,40.4521354933726,44.1030927835052,30.360824742268,33.5567010309279,1679,98,1.10714285714286,3,1
chr_0003_endminf,23,41.6764148958553,45.5257731958763,31.340206185567,34.639175257732,1735,101,1.11224489795918,3,1
chr_0003_endminf,24,42.9006942983379,46.9484536082474,32.319587628866,35.7216494845361,1791,105,1.11734693877551,3,1
chr_0003_endminf,25,44.1249737008206,48.3711340206186,33.298969072165,36.8041237113402,1847,108,1.12244897959184,3,1
chr_0003_endminf,26,45.3492531033032,49.7938144329897,34.2783505154639,37.8865979381443,1903,111,1.12755102040816,3,1
chr_0003_endminf,27,46.5735325057858,51.2164948453609,35.2577319587629,38.9690721649485,1959,114,1.13265306122449,3,1
chr_0003_endminf,28,47.7978119082685,52.639175257732,36.2371134020619,40.0515463917526,2015,118,1.13775510204082,3,1
chr_0003_endminf,29,49.0220913107511,54.0618556701031,37.2164948453608,41.1340206185567,2071,121,1.14285714285714,3,1
chr_0003_endminf,30,50.2463707132338,55.4845360824743,38.1958762886598,42.2164948453608,2128,124,1.14795918367347,3,1
chr_0003_endminf,31,51.4706501157164,56.9072164948454,39.1752577319588,43.298969072165,2184,127,1.1530612244898,3,1
chr_0003_endminf,32,52.694929518199,58.3298969072165,40.1546391752577,44.3814432989691,2240,131,1.15816326530612,3,1
chr_0003_endminf,33,53.9192089206817,59.7525773195877,41.1340206185567,45.4639175257732,2296,134,1.16326530612245,3,1
chr_0003_endminf,34,55.1434883231643,61.1752577319588,42.1134020618557,46.5463917525773,2352,137,1.16836734693878,3,1
chr_0003_endminf,35,56.367767725647,62.5979381443299,43.0927835051547,47.6288659793814,2408,140,1.1734693877551,3,1
chr_0003_endminf,36,57.5920471281296,64.0206185567011,44.0721649484536,48.7113402061856,2464,144,1.17857142857143,3,1
chr_0003_endminf,37,58.8163265306123,65.4432989690722,45.0515463917526,49.7938144329897,2520,147,1.18367346938776,3,1
chr_0003_endminf,38,60.0406059330949,66.8659793814433,46.0309278350516,50.8762886597938,2577,150,1.18877551020408,3,1
chr_0003_endminf,39,61.2648853355776,68.2886597938145,47.0103092783505,51.9587628865979,2633,153,1.19387755102041,3,1
chr_0003_endminf,40,62.4891647380602,69.7113402061856,47.9896907216495,53.0412371134021,2689,157,1.19897959183674,3,1
chr_0003_endminf,40,62.4891647380602,69.7113402061856,47.9896907216495,53.0412371134021,2689,157,1.19897959183674,3,2
chr_0003_endminf,41,63.7134441405428,71.1340206185567,48.9690721649485,54.1237113402062,2745,160,1.20408163265306,3,2
chr_0003_endminf,42,64.9377235430255,72.5567010309279,49.9484536082474,55.2061855670103,2801,163,1.20918367346939,3,2
chr_0003_endminf,43,66.1620029455081,73.979381443299,50.9278350515464,56.2886597938145,2857,166,1.21428571428571,3,2
chr_0003_endminf,44,67.3862823479908,75.4020618556701,51.9072164948454,57.3711340206186,2913,170,1.21938775510204,3,2
chr_0003_endminf,45,68.6105617504734,76.8247422680413,52.8865979381443,58.4536082474227,2969,173,1.22448979591837,3,2
chr_0003_endminf,46,69.8348411529561,78.2474226804124,53.8659793814433,59.5360824742268,3026,176,1.22959183673469,3,2
chr_0003_endminf,47,71.0591205554387,79.6701030927835,54.8453608247423,60.618556701031,3082,179,1.23469387755102,3,2
chr_0003_endminf,48,72.2833999579213,81.0927835051547,55.8247422680412,61.7010309278351,3138,183,1.23979591836735,3,2
chr_0003_endminf,49,73.507679360404,82.5154639175258,56.8041237113402,62.7835051546392,3194,186,1.24489795918367,3,2
chr_0003_endminf,50,74.7319587628866,83.9381443298969,57.7835051546392,63.8659793814433,3250,189,1.25,3,2
chr_0003_endminf,51,75.9562381653693,85.3608247422681,58.7628865979382,64.9484536082475,3306,192,1.25510204081633,3,2
chr_0003_endminf,52,77.1805175678519,86.7835051546392,59.7422680412371,66.0309278350516,3362,196,1.26020408163265,3,2
chr_0003_endminf,53,78.4047969703346,88.2061855670104,60.7216494845361,67.1134020618557,3418,199,1.26530612244898,3,2
chr_0003_endminf,54,79.6290763728172,89.6288659793815,61.7010309278351,68.1958762886598,3474,202,1.27040816326531,3,2
chr_0003_endminf,55,80.8533557752998,91.0515463917526,62.680412371134,69.2783505154639,3531,205,1.27551020408163,3,2
chr_0003_endminf,56,82.0776351777825,92.4742268041237,63.659793814433,70.3608247422681,3587,209,1.28061224489796,3,2
chr_0003_endminf,57,83.3019145802651,93.8969072164949,64.639175257732,71.4432989690722,3643,212,1.28571428571429,3,2
chr_0003_endminf,58,84.5261939827478,95.319587628866,65.6185567010309,72.5257731958763,3699,215,1.29081632653061,3,2
chr_0003_endminf,59,85.7504733852304,96.7422680412372,66.5979381443299,73.6082474226804,3755,218,1.29591836734694,3,2
chr_0003_endminf,60,86.974752787713,98.1649484536083,67.5773195876289,74.6907216494846,3811,222,1.30102040816327,3,2
chr_0003_endminf,60,86.974752787713,98.1649484536083,67.5773195876289,74.6907216494846,3811,222,1.30102040816327,3,3
chr_0003_endminf,61,88.1990321901957,99.5876288659794,68.5567010309278,75.7731958762887,3867,225,1.30612244897959,3,3
chr_0003_endminf,62,89.4233115926783,101.010309278351,69.5360824742268,76.8556701030928,3923,228,1.31122448979592,3,3
chr_0003_endminf,63,90.647590995161,102.432989690722,70.5154639175258,77.9381443298969,3980,231,1.31632653061225,3,3
chr_0003_endminf,64,91.8718703976436,103.855670103093,71.4948453608248,79.0206185567011,4036,235,1.32142857142857,3,3
chr_0003_endminf,65,93.0961498001263,105.278350515464,72.4742268041237,80.1030927835052,4092,238,1.3265306122449,3,3
chr_0003_endminf,66,94.3204292026089,106.701030927835,73.4536082474227,81.1855670103093,4148,241,1.33163265306123,3,3
chr_0003_endminf,67,95.5447086050915,108.123711340206,74.4329896907217,82.2680412371134,4204,244,1.33673469387755,3,3
chr_0003_endminf,68,96.7689880075742,109.546391752577,75.4123711340206,83.3505154639176,4260,248,1.34183673469388,3,3
chr_0003_endminf,69,97.9932674100568,110.969072164949,76.3917525773196,84.4329896907217,4316,251,1.3469387755102,3,3
chr_0003_endminf,70,99.2175468125395,112.39175257732,77.3711340206186,85.5154639175258,4372,254,1.35204081632653,3,3
chr_0003_endminf,71,100.441826215022,113.814432989691,78.3505154639175,86.5979381443299,4429,257,1.35714285714286,3,3
chr_0003_endminf,72,101.666105617505,115.237113402062,79.3298969072165,87.680412371134,4485,261,1.36224489795918,3,3
chr_0003_endminf,73,102.890385019987,116.659793814433,80.3092783505155,88.7628865979382,4541,264,1.36734693877551,3,3
chr_0003_endminf,74,104.11466442247,118.082474226804,81.2886597938145,89.8453608247423,4597,267,1.37244897959184,3,3
chr_0003_endminf,75,105.338943824953,119.505154639175,82.2680412371134,90.9278350515464,4653,270,1.37755102040816,3,3
chr_0003_endminf,76,106.563223227435,120.927835051546,83.2474226804124,92.0103092783505,4709,274,1.38265306122449,3,3
chr_0003_endminf,77,107.787502629918,122.350515463918,84.2268041237114,93.0927835051547,4765,277,1.38775510204082,3,3
chr_0003_endminf,78,109.011782032401,123.773195876289,85.2061855670103,94.1752577319588,4821,280,1.39285714285714,3,3
chr_0003_endminf,79,110.236061434883,125.19587628866,86.1855670103093,95.2577319587629,4878,283,1.39795918367347,3,3
chr_0003_endminf,80,111.460340837366,126.618556701031,87.1649484536083,96.340206185567,4934,287,1.4030612244898,3,3
chr_0003_endminf,80,111.460340837366,126.618556701031,87.1649484536083,96.340206185567,4934,287,1.4030612244898,3,4
chr_0003_endminf,81,112.684620239849,128.041237113402,88.1443298969072,97.4226804123712,4990,290,1.40816326530612,3,4
chr_0003_endminf,82,113.908899642331,129.463917525773,89.1237113402062,98.5051546391753,5046,293,1.41326530612245,3,4
chr_0003_endminf,83,115.133179044814,130.886597938144,90.1030927835052,99.5876288659794,5102,296,1.41836734693878,3,4
chr_0003_endminf,84,116.357458447296,132.309278350516,91.0824742268041,100.670103092784,5158,300,1.4234693877551,3,4
chr_0003_endminf,85,117.581737849779,133.731958762887,92.0618556701031,101.752577319588,5214,303,1.42857142857143,3,4
chr_0003_endminf,86,118.806017252262,135.154639175258,93.0412371134021,102.835051546392,5270,306,1.43367346938776,3,4
chr_0003_endminf,87,120.030296654744,136.577319587629,94.020618556701,103.917525773196,5327,309,1.43877551020408,3,4
chr_0003_endminf,88,121.254576057227,138,95,105,5383,313,1.44387755102041,3,4
chr_0003_endminf,89,122.47885545971,139.422680412371,95.979381443299,106.082474226804,5439,316,1.44897959183674,3,4
chr_0003_endminf,90,123.703134862192,140.845360824742,96.958762886598,107.164948453608,5495,319,1.45408163265306,3,4
chr_0003_endminf,91,124.927414264675,142.268041237113,97.9381443298969,108.247422680412,5551,322,1.45918367346939,3,4
chr_0003_endminf,92,126.151693667158,143.690721649485,98.9175257731959,109.329896907217,5607,326,1.46428571428571,3,4
chr_0003_endminf,93,127.37597306964,145.113402061856,99.8969072164949,110.412371134021,5663,329,1.46938775510204,3,4
chr_0003_endminf,94,128.600252472123,146.536082474227,100.876288659794,111.494845360825,5719,332,1.47448979591837,3,4
chr_0003_endminf,95,129.824531874606,147.958762886598,101.855670103093,112.577319587629,5776,335,1.47959183673469,3,4
