charId,等级,力量,敏捷,智识,意志,生命值,攻击力,法术等级系数,普通攻击范围,精英化等级
chr_0005_chen,1,10.7731958762887,20.5670103092784,8.8659793814433,9.69072164948454,500,30,1,3,0
chr_0005_chen,2,11.8505154639175,22.2658321060383,9.72985482852935,10.6370713233747,556,33,1.00510204081633,3,0
chr_0005_chen,3,12.9278350515464,23.9646539027982,10.5937302756154,11.5834209972649,612,36,1.01020408163265,3,0
chr_0005_chen,4,14.0051546391753,25.6634756995582,11.4576057227015,12.5297706711551,668,39,1.01530612244898,3,0
chr_0005_chen,5,15.0824742268041,27.3622974963181,12.3214811697875,13.4761203450452,724,42,1.02040816326531,3,0
chr_0005_chen,6,16.159793814433,29.0611192930781,13.1853566168736,14.4224700189354,781,45,1.02551020408163,3,0
chr_0005_chen,7,17.2371134020619,30.759941089838,14.0492320639596,15.3688196928256,837,48,1.03061224489796,3,0
chr_0005_chen,8,18.3144329896907,32.458762886598,14.9131075110457,16.3151693667158,893,51,1.03571428571429,3,0
chr_0005_chen,9,19.3917525773196,34.1575846833579,15.7769829581317,17.2615190406059,949,54,1.04081632653061,3,0
chr_0005_chen,10,20.4690721649485,35.8564064801178,16.6408584052178,18.2078687144961,1005,57,1.04591836734694,3,0
chr_0005_chen,11,21.5463917525773,37.5552282768778,17.5047338523038,19.1542183883863,1061,60,1.05102040816327,3,0
chr_0005_chen,12,22.6237113402062,39.2540500736377,18.3686092993899,20.1005680622765,1117,63,1.05612244897959,3,0
chr_0005_chen,13,23.7010309278351,40.9528718703977,19.2324847464759,21.0469177361666,1173,66,1.06122448979592,3,0
chr_0005_chen,14,24.7783505154639,42.6516936671576,20.096360193562,21.9932674100568,1230,69,1.06632653061225,3,0
chr_0005_chen,15,25.8556701030928,44.3505154639175,20.960235640648,22.939617083947,1286,72,1.07142857142857,3,0
chr_0005_chen,16,26.9329896907217,46.0493372606775,21.8241110877341,23.8859667578372,1342,75,1.0765306122449,3,0
chr_0005_chen,17,28.0103092783505,47.7481590574374,22.6879865348201,24.8323164317273,1398,78,1.08163265306123,3,0
chr_0005_chen,18,29.0876288659794,49.4469808541974,23.5518619819062,25.7786661056175,1454,81,1.08673469387755,3,0
chr_0005_chen,19,30.1649484536083,51.1458026509573,24.4157374289922,26.7250157795077,1510,84,1.09183673469388,3,0
chr_0005_chen,20,31.2422680412371,52.8446244477172,25.2796128760783,27.6713654533979,1566,87,1.0969387755102,3,0
chr_0005_chen,20,31.2422680412371,52.8446244477172,25.2796128760783,27.6713654533979,1566,87,1.0969387755102,3,1
chr_0005_chen,21,32.319587628866,54.5434462444772,26.1434883231643,28.617715127288,1622,90,1.10204081632653,3,1
chr_0005_chen,22,33.3969072164949,56.2422680412371,27.0073637702504,29.5640648011782,1679,93,1.10714285714286,3,1
chr_0005_chen,23,34.4742268041237,57.9410898379971,27.8712392173364,30.5104144750684,1735,96,1.11224489795918,3,1
chr_0005_chen,24,35.5515463917526,59.639911634757,28.7351146644225,31.4567641489586,1791,99,1.11734693877551,3,1
chr_0005_chen,25,36.6288659793814,61.338733431517,29.5989901115085,32.4031138228487,1847,102,1.12244897959184,3,1
chr_0005_chen,26,37.7061855670103,63.0375552282769,30.4628655585946,33.3494634967389,1903,105,1.12755102040816,3,1
chr_0005_chen,27,38.7835051546392,64.7363770250369,31.3267410056806,34.2958131706291,1959,108,1.13265306122449,3,1
chr_0005_chen,28,39.8608247422681,66.4351988217968,32.1906164527667,35.2421628445193,2015,111,1.13775510204082,3,1
chr_0005_chen,29,40.9381443298969,68.1340206185567,33.0544918998527,36.1885125184094,2071,114,1.14285714285714,3,1
chr_0005_chen,30,42.0154639175258,69.8328424153167,33.9183673469388,37.1348621922996,2128,117,1.14795918367347,3,1
chr_0005_chen,31,43.0927835051547,71.5316642120766,34.7822427940248,38.0812118661898,2184,120,1.1530612244898,3,1
chr_0005_chen,32,44.1701030927835,73.2304860088366,35.6461182411109,39.02756154008,2240,123,1.15816326530612,3,1
chr_0005_chen,33,45.2474226804124,74.9293078055965,36.5099936881969,39.9739112139701,2296,126,1.16326530612245,3,1
chr_0005_chen,34,46.3247422680412,76.6281296023564,37.373869135283,40.9202608878603,2352,129,1.16836734693878,3,1
chr_0005_chen,35,47.4020618556701,78.3269513991164,38.237744582369,41.8666105617505,2408,132,1.1734693877551,3,1
chr_0005_chen,36,48.479381443299,80.0257731958763,39.1016200294551,42.8129602356407,2464,135,1.17857142857143,3,1
chr_0005_chen,37,49.5567010309278,81.7245949926363,39.9654954765412,43.7593099095308,2520,138,1.18367346938776,3,1
chr_0005_chen,38,50.6340206185567,83.4234167893962,40.8293709236272,44.705659583421,2577,141,1.18877551020408,3,1
chr_0005_chen,39,51.7113402061856,85.1222385861561,41.6932463707133,45.6520092573112,2633,144,1.19387755102041,3,1
chr_0005_chen,40,52.7886597938144,86.8210603829161,42.5571218177993,46.5983589312014,2689,147,1.19897959183674,3,1
chr_0005_chen,40,52.7886597938144,86.8210603829161,42.5571218177993,46.5983589312014,2689,147,1.19897959183674,3,2
