charId,等级,力量,敏捷,智识,意志,生命值,攻击力,法术等级系数,普通攻击范围,精英化等级
chr_0021_whiten,1,13.0412371134021,8.76288659793815,14.1237113402062,15,500,30,1,3,0
chr_0021_whiten,2,14.0704186829371,9.7641489585525,15.2066063538818,16.5340837365874,556,33,1.00510204081633,3,0
chr_0021_whiten,3,15.0996002524721,10.7654113191668,16.2895013675573,18.0681674731748,612,36,1.01020408163265,3,0
chr_0021_whiten,4,16.1287818220072,11.7666736797812,17.3723963812329,19.6022512097623,668,39,1.01530612244898,3,0
chr_0021_whiten,5,17.1579633915422,12.7679360403955,18.4552913949085,21.1363349463497,724,43,1.02040816326531,3,0
chr_0021_whiten,6,18.1871449610772,13.7691984010099,19.5381864085841,22.6704186829371,781,46,1.02551020408163,3,0
chr_0021_whiten,7,19.2163265306123,14.7704607616242,20.6210814222596,24.2045024195245,837,49,1.03061224489796,3,0
chr_0021_whiten,8,20.2455081001473,15.7717231222386,21.7039764359352,25.7385861561119,893,52,1.03571428571429,3,0
chr_0021_whiten,9,21.2746896696823,16.7729854828529,22.7868714496108,27.2726698926994,949,55,1.04081632653061,3,0
chr_0021_whiten,10,22.3038712392173,17.7742478434673,23.8697664632863,28.8067536292868,1005,58,1.04591836734694,3,0
chr_0021_whiten,11,23.3330528087524,18.7755102040816,24.9526614769619,30.3408373658742,1061,62,1.05102040816327,3,0
chr_0021_whiten,12,24.3622343782874,19.776772564696,26.0355564906375,31.8749211024616,1117,65,1.05612244897959,3,0
chr_0021_whiten,13,25.3914159478224,20.7780349253103,27.1184515043131,33.409004839049,1173,68,1.06122448979592,3,0
chr_0021_whiten,14,26.4205975173575,21.7792972859247,28.2013465179886,34.9430885756364,1230,71,1.06632653061225,3,0
chr_0021_whiten,15,27.4497790868925,22.780559646539,29.2842415316642,36.4771723122239,1286,74,1.07142857142857,3,0
chr_0021_whiten,16,28.4789606564275,23.7818220071534,30.3671365453398,38.0112560488113,1342,77,1.0765306122449,3,0
chr_0021_whiten,17,29.5081422259626,24.7830843677677,31.4500315590154,39.5453397853987,1398,81,1.08163265306123,3,0
chr_0021_whiten,18,30.5373237954976,25.7843467283821,32.532926572691,41.0794235219861,1454,84,1.08673469387755,3,0
chr_0021_whiten,19,31.5665053650326,26.7856090889964,33.6158215863665,42.6135072585735,1510,87,1.09183673469388,3,0
chr_0021_whiten,20,32.5956869345677,27.7868714496108,34.6987166000421,44.147590995161,1566,90,1.0969387755102,3,0
chr_0021_whiten,20,32.5956869345677,27.7868714496108,34.6987166000421,44.147590995161,1566,90,1.0969387755102,3,1
chr_0021_whiten,21,33.6248685041027,28.7881338102251,35.7816116137177,45.6816747317484,1622,93,1.10204081632653,3,1
chr_0021_whiten,22,34.6540500736377,29.7893961708395,36.8645066273932,47.2157584683358,1679,96,1.10714285714286,3,1
chr_0021_whiten,23,35.6832316431727,30.7906585314538,37.9474016410688,48.7498422049232,1735,100,1.11224489795918,3,1
chr_0021_whiten,24,36.7124132127078,31.7919208920682,39.0302966547444,50.2839259415106,1791,103,1.11734693877551,3,1
chr_0021_whiten,25,37.7415947822428,32.7931832526825,40.11319166842,51.8180096780981,1847,106,1.12244897959184,3,1
chr_0021_whiten,26,38.7707763517778,33.7944456132969,41.1960866820955,53.3520934146855,1903,109,1.12755102040816,3,1
chr_0021_whiten,27,39.7999579213129,34.7957079739112,42.2789816957711,54.8861771512729,1959,112,1.13265306122449,3,1
chr_0021_whiten,28,40.8291394908479,35.7969703345256,43.3618767094467,56.4202608878603,2015,115,1.13775510204082,3,1
chr_0021_whiten,29,41.8583210603829,36.7982326951399,44.4447717231222,57.9543446244477,2071,119,1.14285714285714,3,1
chr_0021_whiten,30,42.887502629918,37.7994950557543,45.5276667367978,59.4884283610351,2128,122,1.14795918367347,3,1
chr_0021_whiten,31,43.916684199453,38.8007574163686,46.6105617504734,61.0225120976226,2184,125,1.1530612244898,3,1
chr_0021_whiten,32,44.945865768988,39.802019776983,47.693456764149,62.55659583421,2240,128,1.15816326530612,3,1
chr_0021_whiten,33,45.9750473385231,40.8032821375973,48.7763517778245,64.0906795707974,2296,131,1.16326530612245,3,1
chr_0021_whiten,34,47.0042289080581,41.8045444982117,49.8592467915001,65.6247633073848,2352,134,1.16836734693878,3,1
chr_0021_whiten,35,48.0334104775931,42.805806858826,50.9421418051757,67.1588470439723,2408,138,1.1734693877551,3,1
chr_0021_whiten,36,49.0625920471281,43.8070692194404,52.0250368188513,68.6929307805597,2464,141,1.17857142857143,3,1
chr_0021_whiten,37,50.0917736166632,44.8083315800547,53.1079318325268,70.2270145171471,2520,144,1.18367346938776,3,1
chr_0021_whiten,38,51.1209551861982,45.8095939406691,54.1908268462024,71.7610982537345,2577,147,1.18877551020408,3,1
chr_0021_whiten,39,52.1501367557332,46.8108563012834,55.273721859878,73.2951819903219,2633,150,1.19387755102041,3,1
chr_0021_whiten,40,53.1793183252683,47.8121186618978,56.3566168735536,74.8292657269093,2689,153,1.19897959183674,3,1
chr_0021_whiten,40,53.1793183252683,47.8121186618978,56.3566168735536,74.8292657269093,2689,153,1.19897959183674,3,2
chr_0021_whiten,41,54.2084998948033,48.8133810225121,57.4395118872291,76.3633494634968,2745,157,1.20408163265306,3,2
chr_0021_whiten,42,55.2376814643383,49.8146433831265,58.5224069009047,77.8974332000842,2801,160,1.20918367346939,3,2
chr_0021_whiten,43,56.2668630338734,50.8159057437408,59.6053019145803,79.4315169366716,2857,163,1.21428571428571,3,2
chr_0021_whiten,44,57.2960446034084,51.8171681043552,60.6881969282559,80.965600673259,2913,166,1.21938775510204,3,2
chr_0021_whiten,45,58.3252261729434,52.8184304649695,61.7710919419314,82.4996844098464,2969,169,1.22448979591837,3,2
chr_0021_whiten,46,59.3544077424784,53.8196928255839,62.853986955607,84.0337681464338,3026,172,1.22959183673469,3,2
chr_0021_whiten,47,60.3835893120135,54.8209551861982,63.9368819692826,85.5678518830213,3082,176,1.23469387755102,3,2
chr_0021_whiten,48,61.4127708815485,55.8222175468125,65.0197769829582,87.1019356196087,3138,179,1.23979591836735,3,2
chr_0021_whiten,49,62.4419524510835,56.8234799074269,66.1026719966337,88.6360193561961,3194,182,1.24489795918367,3,2
chr_0021_whiten,50,63.4711340206186,57.8247422680413,67.1855670103093,90.1701030927835,3250,185,1.25,3,2
chr_0021_whiten,51,64.5003155901536,58.8260046286556,68.2684620239849,91.7041868293709,3306,188,1.25510204081633,3,2
chr_0021_whiten,52,65.5294971596887,59.82726698927,69.3513570376605,93.2382705659584,3362,191,1.26020408163265,3,2
chr_0021_whiten,53,66.5586787292237,60.8285293498843,70.434252051336,94.7723543025458,3418,195,1.26530612244898,3,2
chr_0021_whiten,54,67.5878602987587,61.8297917104987,71.5171470650116,96.3064380391332,3474,198,1.27040816326531,3,2
chr_0021_whiten,55,68.6170418682937,62.831054071113,72.6000420786872,97.8405217757206,3531,201,1.27551020408163,3,2
chr_0021_whiten,56,69.6462234378288,63.8323164317274,73.6829370923628,99.374605512308,3587,204,1.28061224489796,3,2
chr_0021_whiten,57,70.6754050073638,64.8335787923417,74.7658321060383,100.908689248895,3643,207,1.28571428571429,3,2
chr_0021_whiten,58,71.7045865768988,65.8348411529561,75.8487271197139,102.442772985483,3699,210,1.29081632653061,3,2
chr_0021_whiten,59,72.7337681464339,66.8361035135704,76.9316221333895,103.97685672207,3755,214,1.29591836734694,3,2
chr_0021_whiten,60,73.7629497159689,67.8373658741847,78.014517147065,105.510940458658,3811,217,1.30102040816327,3,2
chr_0021_whiten,60,73.7629497159689,67.8373658741847,78.014517147065,105.510940458658,3811,217,1.30102040816327,3,3
chr_0021_whiten,61,74.7921312855039,68.8386282347991,79.0974121607406,107.045024195245,3867,220,1.30612244897959,3,3
chr_0021_whiten,62,75.8213128550389,69.8398905954135,80.1803071744162,108.579107931833,3923,223,1.31122448979592,3,3
chr_0021_whiten,63,76.850494424574,70.8411529560278,81.2632021880918,110.11319166842,3980,226,1.31632653061225,3,3
chr_0021_whiten,64,77.879675994109,71.8424153166422,82.3460972017673,111.647275405007,4036,229,1.32142857142857,3,3
chr_0021_whiten,65,78.908857563644,72.8436776772565,83.4289922154429,113.181359141595,4092,233,1.3265306122449,3,3
chr_0021_whiten,66,79.9380391331791,73.8449400378708,84.5118872291185,114.715442878182,4148,236,1.33163265306123,3,3
chr_0021_whiten,67,80.9672207027141,74.8462023984852,85.5947822427941,116.24952661477,4204,239,1.33673469387755,3,3
chr_0021_whiten,68,81.9964022722491,75.8474647590995,86.6776772564696,117.783610351357,4260,242,1.34183673469388,3,3
chr_0021_whiten,69,83.0255838417842,76.8487271197139,87.7605722701452,119.317694087945,4316,245,1.3469387755102,3,3
chr_0021_whiten,70,84.0547654113192,77.8499894803282,88.8434672838208,120.851777824532,4372,248,1.35204081632653,3,3
chr_0021_whiten,71,85.0839469808542,78.8512518409426,89.9263622974963,122.385861561119,4429,252,1.35714285714286,3,3
chr_0021_whiten,72,86.1131285503893,79.8525142015569,91.0092573111719,123.919945297707,4485,255,1.36224489795918,3,3
chr_0021_whiten,73,87.1423101199243,80.8537765621713,92.0921523248475,125.454029034294,4541,258,1.36734693877551,3,3
chr_0021_whiten,74,88.1714916894593,81.8550389227856,93.1750473385231,126.988112770882,4597,261,1.37244897959184,3,3
chr_0021_whiten,75,89.2006732589943,82.8563012834,94.2579423521987,128.522196507469,4653,264,1.37755102040816,3,3
chr_0021_whiten,76,90.2298548285294,83.8575636440143,95.3408373658742,130.056280244056,4709,267,1.38265306122449,3,3
chr_0021_whiten,77,91.2590363980644,84.8588260046287,96.4237323795498,131.590363980644,4765,271,1.38775510204082,3,3
chr_0021_whiten,78,92.2882179675994,85.860088365243,97.5066273932254,133.124447717231,4821,274,1.39285714285714,3,3
chr_0021_whiten,79,93.3173995371345,86.8613507258574,98.5895224069009,134.658531453819,4878,277,1.39795918367347,3,3
chr_0021_whiten,80,94.3465811066695,87.8626130864717,99.6724174205765,136.192615190406,4934,280,1.4030612244898,3,3
chr_0021_whiten,80,94.3465811066695,87.8626130864717,99.6724174205765,136.192615190406,4934,280,1.4030612244898,3,4
chr_0021_whiten,81,95.3757626762045,88.8638754470861,100.755312434252,137.726698926994,4990,283,1.40816326530612,3,4
chr_0021_whiten,82,96.4049442457396,89.8651378077004,101.838207447928,139.260782663581,5046,286,1.41326530612245,3,4
chr_0021_whiten,83,97.4341258152746,90.8664001683148,102.921102461603,140.794866400168,5102,290,1.41836734693878,3,4
chr_0021_whiten,84,98.4633073848096,91.8676625289291,104.003997475279,142.328950136756,5158,293,1.4234693877551,3,4
